[10-10-2025 00:33:04] HTTP: [User: anonymous] → POST /api/timestamp/website/insert from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:04] INFO: [User: anonymous] ← 200 POST /api/timestamp/website/insert | 218.59 ms from ::1
[10-10-2025 00:33:04] HTTP: [User: anonymous] → OPTIONS /api/verifyToken-website from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:04] INFO: [User: anonymous] ← 204 OPTIONS /api/verifyToken-website | 3.13 ms from ::1
[10-10-2025 00:33:04] HTTP: [User: anonymous] → OPTIONS /api/verifyToken-website from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:04] INFO: [User: anonymous] ← 204 OPTIONS /api/verifyToken-website | 2.66 ms from ::1
[10-10-2025 00:33:04] HTTP: [User: anonymous] → POST /api/verifyToken-website from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:04] INFO: [User: anonymous] ← 200 POST /api/verifyToken-website | 11.25 ms from ::1
[10-10-2025 00:33:04] HTTP: [User: anonymous] → POST /api/verifyToken-website from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:04] INFO: [User: anonymous] ← 200 POST /api/verifyToken-website | 4.62 ms from ::1
[10-10-2025 00:33:04] HTTP: [User: anonymous] → GET /api/admin/data/get from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:04] INFO: [User: anonymous] ← 304 GET /api/admin/data/get | 14.65 ms from ::1
[10-10-2025 00:33:04] HTTP: [User: anonymous] → GET /api/admin/data/get from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:04] INFO: [User: anonymous] ← 304 GET /api/admin/data/get | 14.08 ms from ::1
[10-10-2025 00:33:06] HTTP: [User: anonymous] → OPTIONS /api/admin/templates from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:06] INFO: [User: anonymous] ← 204 OPTIONS /api/admin/templates | 1.18 ms from ::1
[10-10-2025 00:33:06] HTTP: [User: anonymous] → OPTIONS /api/admin/signatures from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:06] INFO: [User: anonymous] ← 204 OPTIONS /api/admin/signatures | 1.01 ms from ::1
[10-10-2025 00:33:06] HTTP: [User: anonymous] → OPTIONS /api/admin/signatures from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:06] INFO: [User: anonymous] ← 204 OPTIONS /api/admin/signatures | 1.71 ms from ::1
[10-10-2025 00:33:06] HTTP: [User: anonymous] → GET /api/admin/templates from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:06] HTTP: [User: anonymous] → GET /api/admin/templates from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:06] HTTP: [User: anonymous] → GET /api/admin/signatures from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:06] HTTP: [User: anonymous] → GET /api/admin/signatures from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:06] INFO: [User: anonymous] ← 200 GET /api/admin/templates | 12.31 ms from ::1
[10-10-2025 00:33:06] INFO: [User: anonymous] ← 200 GET /api/admin/signatures | 12.14 ms from ::1
[10-10-2025 00:33:06] INFO: [User: anonymous] ← 200 GET /api/admin/signatures | 39.17 ms from ::1
